package_name,dependency_pkg
spaghetti,isort
spaghetti,pre-commit
spaghetti,pulp
spaghetti,pytest
spaghetti,esda
spaghetti,libpysal
spaghetti,flake8
spaghetti,sphinx
spaghetti,matplotlib
spaghetti,sphinx-bootstrap-theme
spaghetti,matplotlib-scalebar
spaghetti,watermark
spaghetti,black
spaghetti,codecov
spaghetti,geopandas
spaghetti,pandas
spaghetti,rtree
spaghetti,nbsphinx
spaghetti,seaborn
spaghetti,splot
spaghetti,mip
spaghetti,ortools
spaghetti,pytest-cov
spaghetti,twine
spaghetti,sphinxcontrib-bibtex
spaghetti,pytest-xdist
spaghetti,scipy
spaghetti,numpydoc
spaghetti,numpy
spaghetti,wheel
spaghetti,coverage
spaghetti,pyproject-flake8
spaghetti,pytest-timeout
stcorr,scipy
stcorr,numpy
ai4scr-athena,scikit-learn
ai4scr-athena,better-apidoc
ai4scr-athena,scikit-image
ai4scr-athena,pytest
ai4scr-athena,flake8
ai4scr-athena,sphinx
ai4scr-athena,jupyterlab
ai4scr-athena,sphinx-rtd-theme
ai4scr-athena,black
ai4scr-athena,pandas
ai4scr-athena,tables
ai4scr-athena,mypy
ai4scr-athena,squidpy
ai4scr-athena,tqdm
ai4scr-athena,seaborn
ai4scr-athena,h5py
ai4scr-athena,pytest-cov
ai4scr-athena,twine
ai4scr-athena,myst-parser
ai4scr-athena,nbconvert
ai4scr-athena,Jinja2
ai4scr-athena,networkx
ai4scr-athena,sphinx-autodoc-typehints
ai4scr-athena,scipy
ai4scr-athena,napari[all]
ai4scr-athena,astropy
ai4scr-athena,six
ai4scr-athena,numpy
ai4scr-athena,scanpy
ai4scr-athena,colorcet
bio-past,scikit-learn
bio-past,numpy
bio-past,scanpy
bio-past,pandas
bio-past,numba
bio-past,torch
bio-past,scipy
stridespatial,scikit-learn
stridespatial,Cython
stridespatial,numpy
stridespatial,seaborn
stridespatial,scanpy
stridespatial,pandas
stridespatial,tables
stridespatial,h5py
stridespatial,gensim
stridespatial,matplotlib
stridespatial,pot
stridespatial,scipy
spametric,scikit-learn
spametric,pydata-sphinx-theme
spametric,nbsphinx;
spametric,sphinx
spametric,leidenalg;
spametric,python-igraph;
spametric,typing_extensions;
spametric,pandas
spametric,sphinx_copybutton
spametric,torch
spametric,tqdm
spametric,h5py
spametric,anndata
spametric,sphinx-autodoc-typehints;
spametric,numba
spametric,ipython
spametric,scikit-misc
spametric,numpy
spametric,scanpy
spametric,scanpydoc
sparcl,scikit-learn
sparcl,pydata-sphinx-theme
sparcl,nbsphinx;
sparcl,sphinx
sparcl,leidenalg;
sparcl,python-igraph;
sparcl,typing_extensions;
sparcl,pyscenic
sparcl,pandas
sparcl,sphinx_copybutton
sparcl,torch
sparcl,tqdm
sparcl,h5py
sparcl,anndata
sparcl,sphinx-autodoc-typehints;
sparcl,ipython
sparcl,scikit-misc
sparcl,numpy
sparcl,scanpy
sparcl,scanpydoc
spasrl,scikit-learn
spasrl,pydata-sphinx-theme
spasrl,nbsphinx;
spasrl,sphinx
spasrl,leidenalg;
spasrl,python-igraph;
spasrl,typing_extensions;
spasrl,pandas
spasrl,sphinx_copybutton
spasrl,torch
spasrl,tqdm
spasrl,h5py
spasrl,anndata
spasrl,sphinx-autodoc-typehints;
spasrl,ipython
spasrl,scikit-misc
spasrl,numpy
spasrl,scanpy
spasrl,scanpydoc
pybioprox,coloredlogs
pybioprox,tifffile
pybioprox,imageio
pybioprox,scikit-image
pybioprox,pytest-qt
pybioprox,numpy
pybioprox,pandas
pybioprox,coverage
pybioprox,colorama
pybioprox,PyQt5
pybioprox,matplotlib
pybioprox,scipy
DynamicESF,tqdm
DynamicESF,scipy
DynamicESF,numpy
SpaGCN,anndata
SpaGCN,louvain
SpaGCN,numpy
SpaGCN,python-igraph
SpaGCN,scanpy
SpaGCN,pandas
SpaGCN,sklearn
SpaGCN,numba
SpaGCN,torch
SpaGCN,scipy
lompy,geopandas
lompy,numpy
lompy,matplotlib
lompy,pyfftw
GEO-ADPTC,pyclustertend
GEO-ADPTC,memory-profiler
GEO-ADPTC,numpy
GEO-ADPTC,cartopy
GEO-ADPTC,xarray
GEO-ADPTC,sklearn
GEO-ADPTC,basemap
GEO-ADPTC,matplotlib
GEO-ADPTC,seaborn
GEO-ADPTC,netcdf4
stlearn,Pillow
stlearn,click
stlearn,scikit-image
stlearn,louvain
stlearn,numpy
stlearn,scanpy
stlearn,leidenalg
stlearn,tensorflow
stlearn,bokeh
multiscale-spatial-image,pytest-mypy;
multiscale-spatial-image,nbmake;
multiscale-spatial-image,numpy
multiscale-spatial-image,spatial-image>=0.2.1
multiscale-spatial-image,xarray
multiscale-spatial-image,xarray-datatree>=0.0.5
multiscale-spatial-image,dask
multiscale-spatial-image,ipfsspec;
multiscale-spatial-image,jsonschema;
multiscale-spatial-image,pooch;
multiscale-spatial-image,urllib3;
multiscale-spatial-image,zarr;
multiscale-spatial-image,itk-filtering>=5.3rc4.post2;
multiscale-spatial-image,pytest;
multiscale-spatial-image,fsspec;
multiscale-spatial-image,dask-image;
lfview-resources-spatial,omf
lfview-resources-spatial,lfview-resources-files
lfview-resources-spatial,properties[full]
spatial_image_multiscale,numpy
spatial_image_multiscale,xarray
spatial_image_multiscale,itk-filtering>=5.3rc4
spatial_image_multiscale,pytest
spatial_image_multiscale,dask
spatial_image_multiscale,zarr
spatial_image_multiscale,fsspec
spatial_image_multiscale,ipfsspec
spatial_image_multiscale,spatial_image>=0.2.1
spatial_image_multiscale,xarray-datatree
spatial_image_multiscale,jsonschema
spatial_image_multiscale,nbmake
spatial_image_multiscale,pytest-mypy
spatial_image_ngff,spatial_image_multiscale
spatial_image_ngff,pytest
spatial_image_ngff,zarr
spatial_image_ngff,fsspec
spatial_image_ngff,ipfsspec
napari-spatial-omics,numpy
napari-spatial-omics,napari-plugin-engine
napari-spatial-omics,pandas
Connectome-Spatial-Smoothing,nibabel
Connectome-Spatial-Smoothing,numpy
Connectome-Spatial-Smoothing,sklearn
Connectome-Spatial-Smoothing,gdist
Connectome-Spatial-Smoothing,scipy
debiased-spatial-whittle,matplotlib
debiased-spatial-whittle,scipy
debiased-spatial-whittle,numpy
spatial-math-mini,matplotlib
spatial-math-mini,numpy
spatial-experiments-28-id,pyqtgraph
spatial-experiments-28-id,numpy
spatial-experiments-28-id,PyQt5
spatial-experiments-28-id,pandas
spatial-point-manager,scikit-learn
spatial-point-manager,numpy
spatial-point-manager,csv-to-geojson
spatial-point-manager,pandas
spatial-point-manager,sklearn
spatial-point-manager,scipy
swampy-spatial-datacube,s-swampy
swampy-spatial-datacube,datacube
bento-tools,sphinx-gallery
bento-tools,dask-geopandas
bento-tools,emoji
bento-tools,UpSetPlot
bento-tools,matplotlib
bento-tools,Sphinx
bento-tools,sphinx-book-theme
bento-tools,matplotlib-scalebar
bento-tools,geopandas
bento-tools,pandas
bento-tools,xgboost
bento-tools,nbsphinx
bento-tools,torch
bento-tools,tqdm
bento-tools,seaborn
bento-tools,cell2cell
bento-tools,myst-parser
bento-tools,anndata
bento-tools,numba
bento-tools,scipy
bento-tools,pygeos
bento-tools,astropy
bento-tools,statsmodels
bento-tools,scanpy
bento-tools,Shapely
bento-tools,sphinx-autobuild
splot,pytest
splot,esda
splot,libpysal
splot,sphinx
splot,matplotlib
splot,mapclassify
splot,sphinx-bootstrap-theme
splot,giddy
splot,codecov
splot,geopandas
splot,ipywidgets
splot,seaborn
splot,pytest-cov
splot,sphinxcontrib-bibtex
splot,jupyter
splot,nbconvert
splot,spreg
splot,numpydoc
splot,numpy
splot,coverage
splot,bokeh
geobootstrap,scipy
geobootstrap,geopandas
geosnap,s3fs
geosnap,scikit-learn
geosnap,pytest
geosnap,contextily
geosnap,libpysal
geosnap,quilt3
geosnap,scikit-plot
geosnap,sphinx
geosnap,matplotlib
geosnap,mapclassify
geosnap,sphinx-bootstrap-theme
geosnap,giddy
geosnap,proplot
geosnap,geopandas
geosnap,pandas
geosnap,tqdm
geosnap,seaborn
geosnap,pyarrow
geosnap,versioneer
geosnap,pandana
geosnap,pytest-cov
geosnap,twine
geosnap,cenpy
geosnap,appdirs
geosnap,pytest-mpl
geosnap,sphinxcontrib-bibtex
geosnap,jupyter
geosnap,tobler
geosnap,segregation
geosnap,descartes
geosnap,xlrd
geosnap,coveralls
geosnap,hdbscan
geosnap,numpydoc
geosnap,numpy
geosnap,coverage
geosnap,spopt
geosnap,fsspec
geosnap,pyproj
geosnap,pygraphviz
squidpy,scikit-learn
squidpy,sphinx-gallery
squidpy,napari[pyqt5]
squidpy,docrep
squidpy,aiohttp
squidpy,scikit-image
squidpy,pre-commit
squidpy,sphinx-last-updated-by-git
squidpy,tox
squidpy,sphinx
squidpy,matplotlib
squidpy,sphinx-rtd-theme
squidpy,sphinxcontrib-spelling
squidpy,matplotlib-scalebar
squidpy,xarray
squidpy,pandas
squidpy,ipywidgets
squidpy,sphinx-autodoc-annotation
squidpy,omnipath
squidpy,nbsphinx
squidpy,pyenchant
squidpy,tqdm
squidpy,Pillow
squidpy,dask[array]
squidpy,tifffile
squidpy,typing-extensions
squidpy,anndata
squidpy,gitpython
squidpy,sphinxcontrib-bibtex
squidpy,leidenalg
squidpy,numba
squidpy,ipython
squidpy,nbconvert
squidpy,Jinja2
squidpy,networkx
squidpy,sphinx-autodoc-typehints
squidpy,cycler
squidpy,statsmodels
squidpy,validators
squidpy,numpy
squidpy,scanpy
squidpy,zarr
squidpy,requests
squidpy,fsspec
squidpy,towncrier
squidpy,dask-image
spin,furo
spin,pytest-cov
spin,myst-parser
spin,sphinx>=4
spin,anndata
spin,pytest
spin,sphinxcontrib-bibtex>=1.0.0
spin,scanpydoc[typehints]>=0.7.4
spin,bump2version
spin,nbsphinx
spin,ipython>=8.3.0
pyESI,numpy
pyESI,pytest
pyESI,pandas
planktonspace,scikit-learn
planktonspace,python-louvain
planktonspace,scikit-image
planktonspace,anndata
planktonspace,umap-learn
planktonspace,numpy
planktonspace,scanpy
planktonspace,pandas
planktonspace,jupyter
planktonspace,matplotlib
planktonspace,plotly
planktonspace,scipy
spatdapy,geopy
spatdapy,haversine
spatdapy,geopandas
scbean,anndata
scbean,louvain
scbean,python-igraph
scbean,scanpy
scbean,seaborn
scbean,pandas
scbean,keras
scbean,h5py
scbean,tensorflow
scbean,scipy
sttn,scikit-mobility
sttn,importlib-metadata
sttn,pyarrow
sttn,pytest-cov
sttn,numpy
sttn,geopandas
sttn,requests
sttn,pandas
sttn,pytest
sttn,haversine
sttn,networkx
dea-tools,scikit-learn
dea-tools,shapely
dea-tools,rasterstats
dea-tools,scikit-image
dea-tools,branca
dea-tools,folium
dea-tools,datacube
dea-tools,odc-ui
dea-tools,geopy
dea-tools,matplotlib
dea-tools,ipyleaflet
dea-tools,GDAL
dea-tools,python-dateutil
dea-tools,xarray
dea-tools,geopandas
dea-tools,pandas
dea-tools,dask
dea-tools,ipywidgets
dea-tools,IPython
dea-tools,tqdm
dea-tools,pytz
dea-tools,OWSLib
dea-tools,ciso8601
dea-tools,scipy
dea-tools,rasterio
dea-tools,lxml
dea-tools,numpy
dea-tools,requests
dea-tools,pyproj
dea-tools,numexpr
dea-tools,boto3
lantsa,scikit-learn
lantsa,pydata-sphinx-theme
lantsa,nbsphinx;
lantsa,sphinx
lantsa,leidenalg;
lantsa,python-igraph;
lantsa,typing_extensions;
lantsa,pandas
lantsa,sphinx_copybutton
lantsa,torch
lantsa,tqdm
lantsa,h5py
lantsa,anndata
lantsa,sphinx-autodoc-typehints;
lantsa,numba
lantsa,ipython
lantsa,scikit-misc
lantsa,numpy
lantsa,scanpy
lantsa,scanpydoc
hta,matplotlib
hta,scipy
hta,numpy
hta,pandas
inventory-analysis,pyaudio
inventory-analysis,opencv-python
inventory-analysis,pyautogui
ticker-analysis,yfinance
edges-analysis,pre-commit
edges-analysis,pytest-cases
edges-analysis,pytest
edges-analysis,edges-io
edges-analysis,sphinx
edges-analysis,matplotlib
edges-analysis,sphinx-rtd-theme
edges-analysis,methodtools
edges-analysis,rich
edges-analysis,edges-cal
edges-analysis,attrs
edges-analysis,nbsphinx
edges-analysis,tqdm
edges-analysis,h5py
edges-analysis,pathos
edges-analysis,pytest-cov
edges-analysis,cached-property
edges-analysis,sphinx-click
edges-analysis,ipython
edges-analysis,scipy
edges-analysis,astropy
edges-analysis,questionary
edges-analysis,healpy
edges-analysis,numpydoc
edges-analysis,numpy
edges-analysis,requests
edges-analysis,psutil
