package_name,dependency_pkg
pysimstudy,simpleeval
pysimstudy,patsy
pysimstudy,numpy
pysimstudy,scipy
datasynth,pandas
datasynth,pre-commit
datasynth,gytrash
datasynth,sphinx
datasynth,sphinx-material
datasynth,flake8
datasynth,pytest-cov
datasynth,pytest
datasynth,requests
datasynth,faker
datasynth,click
datasynth,bump2version
smartnoise-synth,smartnoise-sql
smartnoise-synth,Faker
smartnoise-synth,pac-synth
smartnoise-synth,opacus
smartnoise-synth,opendp
sengen,pandas
sengen,matplotlib
sengen,sympy
sengen,sklearn
sengen,numpy
sengen,scipy
ganify,pandas
ganify,matplotlib
ganify,tqdm
ganify,tensorflow
ganify,numpy
ganify,scikit-learn
targen,pandas
targen,matplotlib
targen,joblib
targen,scikit-learn
targen,scipy
tonic-reporting,matplotlib
tonic-reporting,pandas
tonic-reporting,numpy
tonic-reporting,scikit-learn
tonic-reporting,scipy
setigen,matplotlib
setigen,tqdm
setigen,sphinx-rtd-theme
setigen,numpy
setigen,astropy
setigen,blimpy
setigen,scipy
scBoolSeq,pandas
scBoolSeq,toml
scBoolSeq,rpy2
scBoolSeq,tzlocal
scBoolSeq,scipy
synthia,pyvinecopulib
synthia,bottleneck
synthia,numpy
synthia,scipy
synthia,xarray
rdt-identity,rdt
causaltensor,cvxopt
causaltensor,importlib-metadata
causaltensor,numpy
mypy-boto3-synthetics,typing-extensions
pypelearn,pandas
pypelearn,matplotlib
pypelearn,sklearn
pypelearn,tensorflow
pypelearn,numpy
pypelearn,statsmodels
pypelearn,argparse
pypelearn,scipy
manga-ocr,Pillow
manga-ocr,loguru
manga-ocr,sentencepiece
manga-ocr,transformers
manga-ocr,fire
manga-ocr,fugashi
manga-ocr,unidic-lite
manga-ocr,numpy
manga-ocr,torch
manga-ocr,jaconv
manga-ocr,pyperclip
pysynth,pandas
pysynth,scipy
pysynth,scikit-learn
pysynth,numpy
types-aiobotocore-synthetics,typing-extensions
